date,lat_bin,lon_bin,mmsi,fishing_hours,lat,long,latlong
2016-12-22,0,-1383,412209076,5.295972222,0.05,-138.25,"0.05, -138.25"
2016-12-22,0,-1705,440780000,0.84875,0.05,-170.45,"0.05, -170.45"
2016-12-22,0,-1704,440780000,5.033611111,0.05,-170.35,"0.05, -170.35"
2016-12-22,0,1701,538060015,3.291805556,0.05,170.15,"0.05, 170.15"
2016-12-22,0,1702,538060015,4.500555556,0.05,170.25,"0.05, 170.25"
2016-12-22,0,1700,538060015,0.601527778,0.05,170.05,"0.05, 170.05"
2016-12-22,256,572,422525000,6.11,25.65,57.25,"25.65, 57.25"
2016-12-22,256,569,422075500,1.192222222,25.65,56.95,"25.65, 56.95"
2016-12-22,256,570,422075500,5.125555556,25.65,57.05,"25.65, 57.05"
2016-12-22,256,571,422395000,5.912222222,25.65,57.15,"25.65, 57.15"
2016-12-22,256,571,422051800,6.438333333,25.65,57.15,"25.65, 57.15"
2016-12-22,512,19,244221000,5.201527778,51.25,1.95,"51.25, 1.95"
2016-12-22,512,20,244221000,1.299166667,51.25,2.05,"51.25, 2.05"
2016-12-22,512,18,244221000,0.410555556,51.25,1.85,"51.25, 1.85"
2016-12-22,512,30,205010000,0.430555556,51.25,3.05,"51.25, 3.05"
2016-12-22,512,-103,228004700,1.759722222,51.25,-10.25,"51.25, -10.25"
2016-12-22,512,26,205307000,1.52875,51.25,2.65,"51.25, 2.65"
2016-12-22,512,27,205307000,0.273888889,51.25,2.75,"51.25, 2.75"
2016-12-22,512,1561,273895300,4.774861111,51.25,156.15,"51.25, 156.15"
2016-12-22,512,1562,273895300,1.44,51.25,156.25,"51.25, 156.25"
2016-12-22,512,26,245445000,0.102222222,51.25,2.65,"51.25, 2.65"
2016-12-22,512,25,245370000,3.876111111,51.25,2.55,"51.25, 2.55"
2016-12-22,512,24,245370000,7.473055556,51.25,2.45,"51.25, 2.45"
2016-12-22,512,24,24593300,0.261527778,51.25,2.45,"51.25, 2.45"
2016-12-22,512,23,205273000,3.022222222,51.25,2.35,"51.25, 2.35"
2016-12-22,512,28,205315000,2.093888889,51.25,2.85,"51.25, 2.85"
2016-12-22,512,27,205315000,0.739583333,51.25,2.75,"51.25, 2.75"
2016-12-22,512,17,205272000,1.3825,51.25,1.75,"51.25, 1.75"
2016-12-22,512,18,205272000,4.740972222,51.25,1.85,"51.25, 1.85"
2016-12-22,512,28,205271000,10.06,51.25,2.85,"51.25, 2.85"
2016-12-22,512,27,205271000,4.706111111,51.25,2.75,"51.25, 2.75"
2016-12-22,512,-103,228048600,0.760277778,51.25,-10.25,"51.25, -10.25"
2016-12-22,512,-104,228048600,1.120138889,51.25,-10.35,"51.25, -10.35"
2016-12-22,512,19,245473000,3.003194444,51.25,1.95,"51.25, 1.95"
2016-12-22,512,21,245473000,0.306944444,51.25,2.15,"51.25, 2.15"
2016-12-22,512,20,245473000,1.755694444,51.25,2.05,"51.25, 2.05"
2016-12-22,512,25,246273000,0.647777778,51.25,2.55,"51.25, 2.55"
2016-12-22,512,24,246273000,3.989444444,51.25,2.45,"51.25, 2.45"
2016-12-22,512,25,244075000,0.850972222,51.25,2.55,"51.25, 2.55"
2016-12-22,-256,603,263576000,0.27625,-25.55,60.35,"-25.55, 60.35"
2016-12-22,-256,604,263576000,1.031666667,-25.55,60.45,"-25.55, 60.45"
2016-12-22,-256,607,263576000,0.940277778,-25.55,60.75,"-25.55, 60.75"
2016-12-22,-256,-291,224609000,0.191944444,-25.55,-29.05,"-25.55, -29.05"
2016-12-22,-256,-292,224609000,0.666388889,-25.55,-29.15,"-25.55, -29.15"
2016-12-22,-256,333,650134000,2.623333333,-25.55,33.35,"-25.55, 33.35"
2016-12-22,-256,332,650134000,1.069305556,-25.55,33.25,"-25.55, 33.25"
2016-12-22,-256,-195,312854000,1.608472222,-25.55,-19.45,"-25.55, -19.45"
2016-12-22,-256,-196,312854000,3.452083333,-25.55,-19.55,"-25.55, -19.55"
2016-12-22,-256,-194,312854000,0.887361111,-25.55,-19.35,"-25.55, -19.35"
2016-12-22,-256,-193,312854000,0.921111111,-25.55,-19.25,"-25.55, -19.25"
2016-12-22,-256,-192,312854000,0.596111111,-25.55,-19.15,"-25.55, -19.15"
2016-12-22,1,1460,548895000,6.256666667,0.15,146.05,"0.15, 146.05"
2016-12-22,1,1461,548895000,4.408055556,0.15,146.15,"0.15, 146.15"
2016-12-22,1,1459,548895000,4.905694444,0.15,145.95,"0.15, 145.95"
2016-12-22,1,-1710,441812000,4.603472222,0.15,-170.95,"0.15, -170.95"
2016-12-22,1,-1707,441812000,4.700277778,0.15,-170.65,"0.15, -170.65"
2016-12-22,1,-1708,441812000,1.140416667,0.15,-170.75,"0.15, -170.75"
2016-12-22,1,-1709,441812000,6.568055556,0.15,-170.85,"0.15, -170.85"
2016-12-22,1,1435,431100850,0.529027778,0.15,143.55,"0.15, 143.55"
2016-12-22,1,1436,431100850,1.861527778,0.15,143.65,"0.15, 143.65"
2016-12-22,1,-1705,440780000,0.812638889,0.15,-170.45,"0.15, -170.45"
2016-12-22,1,1697,412371198,0.85,0.15,169.75,"0.15, 169.75"
2016-12-22,257,570,422075500,1.121805556,25.75,57.05,"25.75, 57.05"
2016-12-22,257,555,421111000,5.835,25.75,55.55,"25.75, 55.55"
2016-12-22,513,1543,273877000,7.199722222,51.35,154.35,"51.35, 154.35"
2016-12-22,513,1545,273876000,2.293194444,51.35,154.55,"51.35, 154.55"
2016-12-22,513,1543,273876000,2.082083333,51.35,154.35,"51.35, 154.35"
2016-12-22,513,1544,273876000,4.981666667,51.35,154.45,"51.35, 154.45"
2016-12-22,513,1543,273819700,1.732083333,51.35,154.35,"51.35, 154.35"
2016-12-22,513,21,244221000,1.209305556,51.35,2.15,"51.35, 2.15"
2016-12-22,513,23,244221000,0.149444444,51.35,2.35,"51.35, 2.35"
2016-12-22,513,22,244221000,0.177916667,51.35,2.25,"51.35, 2.25"
2016-12-22,513,30,205010000,1.315694444,51.35,3.05,"51.35, 3.05"
2016-12-22,513,31,205010000,1.4175,51.35,3.15,"51.35, 3.15"
2016-12-22,513,-104,228004700,2.686388889,51.35,-10.35,"51.35, -10.35"
2016-12-22,513,1542,273435250,1.309861111,51.35,154.25,"51.35, 154.25"
2016-12-22,513,1544,273435250,8.953055556,51.35,154.45,"51.35, 154.45"
2016-12-22,513,1545,273435250,0.688055556,51.35,154.55,"51.35, 154.55"
2016-12-22,513,1543,273435250,3.5825,51.35,154.35,"51.35, 154.35"
2016-12-22,513,19,205243000,4.998194444,51.35,1.95,"51.35, 1.95"
2016-12-22,513,21,205243000,0.8075,51.35,2.15,"51.35, 2.15"
2016-12-22,513,20,205243000,3.772083333,51.35,2.05,"51.35, 2.05"
2016-12-22,513,22,205243000,0.13625,51.35,2.25,"51.35, 2.25"
2016-12-22,513,1561,273895300,1.840416667,51.35,156.15,"51.35, 156.15"
2016-12-22,513,1562,273895300,1.03625,51.35,156.25,"51.35, 156.25"
2016-12-22,513,26,245445000,0.412361111,51.35,2.65,"51.35, 2.65"
2016-12-22,513,27,245445000,3.378194444,51.35,2.75,"51.35, 2.75"
2016-12-22,513,26,245370000,1.023055556,51.35,2.65,"51.35, 2.65"
2016-12-22,513,25,245370000,1.302777778,51.35,2.55,"51.35, 2.55"
2016-12-22,513,24,24593300,3.913333333,51.35,2.45,"51.35, 2.45"
2016-12-22,513,25,24593300,2.796666667,51.35,2.55,"51.35, 2.55"
2016-12-22,513,26,24593300,0.806527778,51.35,2.65,"51.35, 2.65"
2016-12-22,513,27,24593300,0.137638889,51.35,2.75,"51.35, 2.75"
2016-12-22,513,28,205315000,9.614722222,51.35,2.85,"51.35, 2.85"
2016-12-22,513,29,205315000,8.977777778,51.35,2.95,"51.35, 2.95"
2016-12-22,513,1545,273358010,1.150972222,51.35,154.55,"51.35, 154.55"
2016-12-22,513,1543,273358010,1.323333333,51.35,154.35,"51.35, 154.35"
2016-12-22,513,1544,273358010,1.534583333,51.35,154.45,"51.35, 154.45"
2016-12-22,513,18,205272000,1.048888889,51.35,1.85,"51.35, 1.85"
2016-12-22,513,17,205272000,0.813888889,51.35,1.75,"51.35, 1.75"
2016-12-22,513,23,246327000,15.7875,51.35,2.35,"51.35, 2.35"
2016-12-22,513,24,246327000,0.945972222,51.35,2.45,"51.35, 2.45"
2016-12-22,513,-104,228048600,1.685416667,51.35,-10.35,"51.35, -10.35"
2016-12-22,513,20,245473000,0.715138889,51.35,2.05,"51.35, 2.05"
2016-12-22,513,22,245473000,0.288888889,51.35,2.25,"51.35, 2.25"
2016-12-22,513,19,245473000,0.700833333,51.35,1.95,"51.35, 1.95"
2016-12-22,513,21,245473000,1.7125,51.35,2.15,"51.35, 2.15"
2016-12-22,513,27,246273000,0.511666667,51.35,2.75,"51.35, 2.75"
2016-12-22,513,26,246273000,0.799166667,51.35,2.65,"51.35, 2.65"
2016-12-22,513,25,246273000,2.129583333,51.35,2.55,"51.35, 2.55"
2016-12-22,513,27,244075000,0.551388889,51.35,2.75,"51.35, 2.75"
2016-12-22,513,25,244075000,2.799305556,51.35,2.55,"51.35, 2.55"
2016-12-22,513,24,244075000,8.119861111,51.35,2.45,"51.35, 2.45"
2016-12-22,513,26,244075000,0.994166667,51.35,2.65,"51.35, 2.65"
2016-12-22,513,23,244075000,3.065694444,51.35,2.35,"51.35, 2.35"
2016-12-22,513,30,205323000,0.288611111,51.35,3.05,"51.35, 3.05"
2016-12-22,513,28,205323000,4.314444444,51.35,2.85,"51.35, 2.85"
2016-12-22,513,29,205323000,14.16138889,51.35,2.95,"51.35, 2.95"
2016-12-22,-255,606,263576000,0.767083333,-25.45,60.65,"-25.45, 60.65"
2016-12-22,-255,605,263576000,0.991111111,-25.45,60.55,"-25.45, 60.55"
2016-12-22,-255,604,263576000,0.237083333,-25.45,60.45,"-25.45, 60.45"
2016-12-22,-255,-291,224609000,0.876527778,-25.45,-29.05,"-25.45, -29.05"
2016-12-22,-255,332,650134000,0.765416667,-25.45,33.25,"-25.45, 33.25"
2016-12-22,-255,333,650134000,3.438888889,-25.45,33.35,"-25.45, 33.35"
2016-12-22,-255,334,650134000,2.271805556,-25.45,33.45,"-25.45, 33.45"
2016-12-22,-255,335,650134000,0.989722222,-25.45,33.55,"-25.45, 33.55"
2016-12-22,-255,-195,312854000,0.310972222,-25.45,-19.45,"-25.45, -19.45"
2016-12-22,-255,-191,312854000,0.298194444,-25.45,-19.05,"-25.45, -19.05"
2016-12-22,-255,-196,312854000,0.284722222,-25.45,-19.55,"-25.45, -19.55"
2016-12-22,-255,-194,312854000,0.915555556,-25.45,-19.35,"-25.45, -19.35"
2016-12-22,-255,-192,312854000,0.072777778,-25.45,-19.15,"-25.45, -19.15"
2016-12-22,-255,-190,312854000,0.504444444,-25.45,-18.95,"-25.45, -18.95"
2016-12-22,2,1459,548895000,0.537361111,0.25,145.95,"0.25, 145.95"
2016-12-22,2,1701,510068000,7.477222222,0.25,170.15,"0.25, 170.15"
2016-12-22,2,1700,510068000,0.499722222,0.25,170.05,"0.25, 170.05"
2016-12-22,2,-1707,441812000,0.856666667,0.25,-170.65,"0.25, -170.65"
2016-12-22,2,-1708,441812000,5.479305556,0.25,-170.75,"0.25, -170.75"
2016-12-22,2,-1709,441812000,0.808055556,0.25,-170.85,"0.25, -170.85"
2016-12-22,2,1435,431100850,3.122361111,0.25,143.55,"0.25, 143.55"
2016-12-22,2,1434,431100850,3.456388889,0.25,143.45,"0.25, 143.45"
2016-12-22,2,-1705,440780000,0.594166667,0.25,-170.45,"0.25, -170.45"
2016-12-22,2,1697,412371198,1.317361111,0.25,169.75,"0.25, 169.75"
2016-12-22,2,1702,412371198,0.398472222,0.25,170.25,"0.25, 170.25"
2016-12-22,2,1703,412371198,0.811388889,0.25,170.35,"0.25, 170.35"
2016-12-22,258,521,466512980,12.17694444,25.85,52.15,"25.85, 52.15"
2016-12-22,258,555,421111000,0.304166667,25.85,55.55,"25.85, 55.55"
2016-12-22,258,1197,412334567,0.346111111,25.85,119.75,"25.85, 119.75"
2016-12-22,514,1542,273877000,7.051666667,51.45,154.25,"51.45, 154.25"
2016-12-22,514,1541,273877000,2.230694444,51.45,154.15,"51.45, 154.15"
2016-12-22,514,1543,273877000,0.816111111,51.45,154.35,"51.45, 154.35"
2016-12-22,514,31,205290000,1.696666667,51.45,3.15,"51.45, 3.15"
2016-12-22,514,32,205290000,0.607777778,51.45,3.25,"51.45, 3.25"
2016-12-22,514,30,205290000,2.779444444,51.45,3.05,"51.45, 3.05"
2016-12-22,514,40,244740629,1.09,51.45,4.05,"51.45, 4.05"
2016-12-22,514,41,244740629,0.469583333,51.45,4.15,"51.45, 4.15"
2016-12-22,514,41,244031000,1.166527778,51.45,4.15,"51.45, 4.15"
2016-12-22,514,1541,273876000,1.559583333,51.45,154.15,"51.45, 154.15"
2016-12-22,514,1543,273876000,1.879166667,51.45,154.35,"51.45, 154.35"
2016-12-22,514,1540,273876000,0.304583333,51.45,154.05,"51.45, 154.05"
2016-12-22,514,1542,273876000,5.253194444,51.45,154.25,"51.45, 154.25"
2016-12-22,514,20,246057000,1.049722222,51.45,2.05,"51.45, 2.05"
2016-12-22,514,19,246057000,6.375138889,51.45,1.95,"51.45, 1.95"
2016-12-22,514,21,246057000,0.681111111,51.45,2.15,"51.45, 2.15"
2016-12-22,514,1541,273819700,0.562916667,51.45,154.15,"51.45, 154.15"
2016-12-22,514,1542,273819700,1.747083333,51.45,154.25,"51.45, 154.25"
2016-12-22,514,41,244780598,5.669305556,51.45,4.15,"51.45, 4.15"
2016-12-22,514,26,245331000,0.245972222,51.45,2.65,"51.45, 2.65"
2016-12-22,514,27,245331000,1.388888889,51.45,2.75,"51.45, 2.75"
2016-12-22,514,28,245331000,1.555,51.45,2.85,"51.45, 2.85"
2016-12-22,514,22,244179000,3.338472222,51.45,2.25,"51.45, 2.25"
2016-12-22,514,40,244750140,1.64875,51.45,4.05,"51.45, 4.05"
2016-12-22,514,41,244750140,4.411666667,51.45,4.15,"51.45, 4.15"
2016-12-22,514,34,244328000,1.565833333,51.45,3.45,"51.45, 3.45"
2016-12-22,514,40,244870976,0.429861111,51.45,4.05,"51.45, 4.05"
2016-12-22,514,41,244870976,3.179444444,51.45,4.15,"51.45, 4.15"
2016-12-22,514,-106,228004700,3.228333333,51.45,-10.55,"51.45, -10.55"
2016-12-22,514,-107,228004700,1.31625,51.45,-10.65,"51.45, -10.65"
2016-12-22,514,-108,228004700,1.497638889,51.45,-10.75,"51.45, -10.75"
2016-12-22,514,30,205308000,4.013194444,51.45,3.05,"51.45, 3.05"
2016-12-22,514,31,205308000,1.121388889,51.45,3.15,"51.45, 3.15"
2016-12-22,514,1543,273435250,5.971805556,51.45,154.35,"51.45, 154.35"
2016-12-22,514,1542,273435250,3.303055556,51.45,154.25,"51.45, 154.25"
2016-12-22,514,35,205264000,0.185138889,51.45,3.55,"51.45, 3.55"
2016-12-22,514,34,205264000,3.544722222,51.45,3.45,"51.45, 3.45"
2016-12-22,514,32,205296000,8.424166667,51.45,3.25,"51.45, 3.25"
2016-12-22,514,33,205296000,1.972361111,51.45,3.35,"51.45, 3.35"
2016-12-22,514,31,205296000,1.017777778,51.45,3.15,"51.45, 3.15"
2016-12-22,514,34,205296000,6.560694444,51.45,3.45,"51.45, 3.45"
2016-12-22,514,35,205296000,1.769583333,51.45,3.55,"51.45, 3.55"
2016-12-22,514,29,245445000,0.937361111,51.45,2.95,"51.45, 2.95"
2016-12-22,514,27,245445000,0.394305556,51.45,2.75,"51.45, 2.75"
2016-12-22,514,30,245445000,0.259027778,51.45,3.05,"51.45, 3.05"
2016-12-22,514,28,245445000,0.124583333,51.45,2.85,"51.45, 2.85"
2016-12-22,514,40,246437000,0.108333333,51.45,4.05,"51.45, 4.05"
2016-12-22,514,41,246437000,0.690972222,51.45,4.15,"51.45, 4.15"
2016-12-22,514,1543,273358010,1.22125,51.45,154.35,"51.45, 154.35"
2016-12-22,514,1542,273358010,2.512222222,51.45,154.25,"51.45, 154.25"
2016-12-22,514,40,924467387,2.443194444,51.45,4.05,"51.45, 4.05"
2016-12-22,514,32,205026000,7.810555556,51.45,3.25,"51.45, 3.25"
2016-12-22,514,31,205026000,6.605972222,51.45,3.15,"51.45, 3.15"
2016-12-22,514,25,246327000,0.759861111,51.45,2.55,"51.45, 2.55"
2016-12-22,514,24,246327000,0.712361111,51.45,2.45,"51.45, 2.45"
2016-12-22,514,-106,228048600,3.51625,51.45,-10.55,"51.45, -10.55"
2016-12-22,514,-107,228048600,0.429722222,51.45,-10.65,"51.45, -10.65"
2016-12-22,514,40,244225000,0.16875,51.45,4.05,"51.45, 4.05"
2016-12-22,514,24,245473000,0.648472222,51.45,2.45,"51.45, 2.45"
2016-12-22,514,22,245473000,0.748888889,51.45,2.25,"51.45, 2.25"
2016-12-22,514,23,245473000,0.979861111,51.45,2.35,"51.45, 2.35"
2016-12-22,514,29,246273000,0.954166667,51.45,2.95,"51.45, 2.95"
2016-12-22,514,28,246273000,0.143333333,51.45,2.85,"51.45, 2.85"
2016-12-22,514,27,246273000,0.287083333,51.45,2.75,"51.45, 2.75"
2016-12-22,514,29,244075000,1.295277778,51.45,2.95,"51.45, 2.95"
2016-12-22,514,27,244075000,0.400555556,51.45,2.75,"51.45, 2.75"
2016-12-22,514,28,244075000,0.878611111,51.45,2.85,"51.45, 2.85"
2016-12-22,-510,-687,701006427,12.29152778,-50.95,-68.65,"-50.95, -68.65"
2016-12-22,-254,-290,224609000,0.840277778,-25.35,-28.95,"-25.35, -28.95"
2016-12-22,-254,335,650134000,0.222361111,-25.35,33.55,"-25.35, 33.55"
2016-12-22,-254,334,650134000,1.369305556,-25.35,33.45,"-25.35, 33.45"
2016-12-22,-254,-194,312854000,0.998888889,-25.35,-19.35,"-25.35, -19.35"
2016-12-22,-254,-190,312854000,0.276666667,-25.35,-18.95,"-25.35, -18.95"
2016-12-22,-254,-189,312854000,0.670972222,-25.35,-18.85,"-25.35, -18.85"
2016-12-22,3,-1700,441869000,4.639722222,0.35,-169.95,"0.35, -169.95"
2016-12-22,3,-1699,440781000,2.329722222,0.35,-169.85,"0.35, -169.85"
2016-12-22,3,-1705,440780000,4.912361111,0.35,-170.45,"0.35, -170.45"
2016-12-22,3,1702,412371198,1.760416667,0.35,170.25,"0.35, 170.25"
2016-12-22,3,1698,412371198,1.345555556,0.35,169.85,"0.35, 169.85"
2016-12-22,3,1703,412371198,2.140277778,0.35,170.35,"0.35, 170.35"
2016-12-22,259,1197,412334567,1.046111111,25.95,119.75,"25.95, 119.75"
2016-12-22,515,1541,273877000,3.307222222,51.55,154.15,"51.55, 154.15"
2016-12-22,515,1540,273877000,0.659583333,51.55,154.05,"51.55, 154.05"
2016-12-22,515,23,244245000,6.985694444,51.55,2.35,"51.55, 2.35"
2016-12-22,515,24,244245000,0.215972222,51.55,2.45,"51.55, 2.45"
2016-12-22,515,27,244245000,0.471944444,51.55,2.75,"51.55, 2.75"
2016-12-22,515,32,205290000,2.957083333,51.55,3.25,"51.55, 3.25"
2016-12-22,515,41,244031000,0.703194444,51.55,4.15,"51.55, 4.15"
2016-12-22,515,1540,273876000,4.422777778,51.55,154.05,"51.55, 154.05"
2016-12-22,515,1541,273876000,1.308472222,51.55,154.15,"51.55, 154.15"
2016-12-22,515,39,244873000,1.063888889,51.55,3.95,"51.55, 3.95"
2016-12-22,515,20,246057000,7.305277778,51.55,2.05,"51.55, 2.05"
2016-12-22,515,19,246057000,1.942916667,51.55,1.95,"51.55, 1.95"
2016-12-22,515,1542,273819700,0.874861111,51.55,154.25,"51.55, 154.25"
2016-12-22,515,-80,250107700,5.728611111,51.55,-7.95,"51.55, -7.95"
2016-12-22,515,-79,250107700,3.412777778,51.55,-7.85,"51.55, -7.85"
2016-12-22,515,26,245331000,3.400277778,51.55,2.65,"51.55, 2.65"
2016-12-22,515,25,245331000,0.413333333,51.55,2.55,"51.55, 2.55"
2016-12-22,515,27,245331000,3.668888889,51.55,2.75,"51.55, 2.75"
2016-12-22,515,20,244179000,0.417638889,51.55,2.05,"51.55, 2.05"
2016-12-22,515,21,244179000,4.348333333,51.55,2.15,"51.55, 2.15"
2016-12-22,515,22,244179000,2.668333333,51.55,2.25,"51.55, 2.25"
2016-12-22,515,23,244179000,2.826111111,51.55,2.35,"51.55, 2.35"
2016-12-22,515,34,244328000,1.236944444,51.55,3.45,"51.55, 3.45"
2016-12-22,515,33,244328000,0.403611111,51.55,3.35,"51.55, 3.35"
2016-12-22,515,39,245415000,8.894166667,51.55,3.95,"51.55, 3.95"
2016-12-22,515,31,205308000,3.254444444,51.55,3.15,"51.55, 3.15"
2016-12-22,515,32,205308000,5.841388889,51.55,3.25,"51.55, 3.25"
2016-12-22,515,32,244742000,2.137916667,51.55,3.25,"51.55, 3.25"
2016-12-22,515,31,244742000,11.25875,51.55,3.15,"51.55, 3.15"
2016-12-22,515,34,205264000,0.557916667,51.55,3.45,"51.55, 3.45"
2016-12-22,515,33,205296000,3.337222222,51.55,3.35,"51.55, 3.35"
2016-12-22,515,34,205296000,0.735972222,51.55,3.45,"51.55, 3.45"
2016-12-22,515,26,245744000,3.266527778,51.55,2.65,"51.55, 2.65"
2016-12-22,515,27,245744000,5.452777778,51.55,2.75,"51.55, 2.75"
2016-12-22,515,28,245744000,0.174444444,51.55,2.85,"51.55, 2.85"
2016-12-22,515,41,244780417,0.632222222,51.55,4.15,"51.55, 4.15"
2016-12-22,515,40,244780417,2.766527778,51.55,4.05,"51.55, 4.05"
2016-12-22,515,39,245476000,5.255555556,51.55,3.95,"51.55, 3.95"
2016-12-22,515,39,244644000,0.292916667,51.55,3.95,"51.55, 3.95"
2016-12-22,515,40,245731000,4.581527778,51.55,4.05,"51.55, 4.05"
2016-12-22,515,39,245731000,2.388055556,51.55,3.95,"51.55, 3.95"
2016-12-22,515,41,244780474,12.00958333,51.55,4.15,"51.55, 4.15"
2016-12-22,515,40,924467387,1.139166667,51.55,4.05,"51.55, 4.05"
2016-12-22,515,40,246296000,0.582916667,51.55,4.05,"51.55, 4.05"
2016-12-22,515,39,246296000,0.962222222,51.55,3.95,"51.55, 3.95"
2016-12-22,515,16,205165000,3.501388889,51.55,1.65,"51.55, 1.65"
2016-12-22,515,17,205165000,4.214444444,51.55,1.75,"51.55, 1.75"
2016-12-22,515,33,205026000,0.801527778,51.55,3.35,"51.55, 3.35"
2016-12-22,515,32,205026000,3.94875,51.55,3.25,"51.55, 3.25"
2016-12-22,515,25,246327000,0.811527778,51.55,2.55,"51.55, 2.55"
2016-12-22,515,-108,228048600,0.539722222,51.55,-10.75,"51.55, -10.75"
2016-12-22,515,-107,228048600,1.544722222,51.55,-10.65,"51.55, -10.65"
2016-12-22,515,29,246273000,0.858194444,51.55,2.95,"51.55, 2.95"
2016-12-22,515,29,244075000,0.893194444,51.55,2.95,"51.55, 2.95"
2016-12-22,515,32,205291000,0.045416667,51.55,3.25,"51.55, 3.25"
2016-12-22,771,120,273523100,0.864305556,77.15,12.05,"77.15, 12.05"
2016-12-22,771,119,273523100,0.790416667,77.15,11.95,"77.15, 11.95"
2016-12-22,771,117,273523100,4.18375,77.15,11.75,"77.15, 11.75"
2016-12-22,771,116,273523100,1.614027778,77.15,11.65,"77.15, 11.65"
2016-12-22,-509,-688,701006427,1.762083333,-50.85,-68.75,"-50.85, -68.75"
2016-12-22,-509,682,635212000,1.287777778,-50.85,68.25,"-50.85, 68.25"
2016-12-22,-509,680,635212000,1.690833333,-50.85,68.05,"-50.85, 68.05"
2016-12-22,-509,677,635212000,0.319305556,-50.85,67.75,"-50.85, 67.75"
2016-12-22,-509,678,635212000,0.270833333,-50.85,67.85,"-50.85, 67.85"
2016-12-22,-509,683,635212000,0.542638889,-50.85,68.35,"-50.85, 68.35"
2016-12-22,-509,681,635212000,1.689444444,-50.85,68.15,"-50.85, 68.15"
2016-12-22,-253,354,725000287,0.450972222,-25.25,35.45,"-25.25, 35.45"
2016-12-22,-253,353,725000287,0.234861111,-25.25,35.35,"-25.25, 35.35"
2016-12-22,-253,734,224122000,0.755416667,-25.25,73.45,"-25.25, 73.45"
2016-12-22,-253,733,224122000,0.383333333,-25.25,73.35,"-25.25, 73.35"
2016-12-22,-253,-291,224609000,0.449861111,-25.25,-29.05,"-25.25, -29.05"
2016-12-22,-253,-290,224609000,0.596944444,-25.25,-28.95,"-25.25, -28.95"
2016-12-22,4,-1697,440885000,1.096388889,0.45,-169.65,"0.45, -169.65"
2016-12-22,4,-1691,440885000,3.882777778,0.45,-169.05,"0.45, -169.05"
2016-12-22,4,-1696,440885000,5.784027778,0.45,-169.55,"0.45, -169.55"
2016-12-22,4,-1698,440885000,4.617777778,0.45,-169.75,"0.45, -169.75"
2016-12-22,4,1456,548051500,0.52625,0.45,145.65,"0.45, 145.65"
2016-12-22,4,1457,548051500,1.43625,0.45,145.75,"0.45, 145.75"
2016-12-22,4,-1699,441869000,0.226111111,0.45,-169.85,"0.45, -169.85"
2016-12-22,4,-1700,441869000,0.83625,0.45,-169.95,"0.45, -169.95"
2016-12-22,4,-1699,440781000,1.475694444,0.45,-169.85,"0.45, -169.85"
2016-12-22,4,1699,412371198,0.913888889,0.45,169.95,"0.45, 169.95"
2016-12-22,4,1702,412371198,2.665277778,0.45,170.25,"0.45, 170.25"
2016-12-22,4,1703,412371198,1.970416667,0.45,170.35,"0.45, 170.35"
2016-12-22,260,1197,900000028,4.304722222,26.05,119.75,"26.05, 119.75"
2016-12-22,260,1198,412000328,2.558888889,26.05,119.85,"26.05, 119.85"
2016-12-22,260,1198,412441445,17.52152778,26.05,119.85,"26.05, 119.85"
2016-12-22,260,1198,412441522,23.64347222,26.05,119.85,"26.05, 119.85"
2016-12-22,260,1446,431002571,5.608055556,26.05,144.65,"26.05, 144.65"
2016-12-22,516,24,244245000,0.68,51.65,2.45,"51.65, 2.45"
2016-12-22,516,23,244245000,0.324166667,51.65,2.35,"51.65, 2.35"
2016-12-22,516,26,244245000,0.351805556,51.65,2.65,"51.65, 2.65"
2016-12-22,516,25,244245000,1.051388889,51.65,2.55,"51.65, 2.55"
2016-12-22,516,38,244060176,2.568194444,51.65,3.85,"51.65, 3.85"
2016-12-22,516,39,244031000,0.340833333,51.65,3.95,"51.65, 3.95"
2016-12-22,516,38,245684000,0.570416667,51.65,3.85,"51.65, 3.85"
2016-12-22,516,39,244873000,0.570833333,51.65,3.95,"51.65, 3.95"
2016-12-22,516,37,244809000,7.4075,51.65,3.75,"51.65, 3.75"
2016-12-22,516,-80,250107700,4.540277778,51.65,-7.95,"51.65, -7.95"
2016-12-22,516,25,245331000,2.448194444,51.65,2.55,"51.65, 2.55"
2016-12-22,516,23,245331000,0.638888889,51.65,2.35,"51.65, 2.35"
2016-12-22,516,24,245331000,7.245277778,51.65,2.45,"51.65, 2.45"
2016-12-22,516,26,245331000,1.709444444,51.65,2.65,"51.65, 2.65"
2016-12-22,516,27,245331000,0.402083333,51.65,2.75,"51.65, 2.75"
2016-12-22,516,23,244179000,0.960555556,51.65,2.35,"51.65, 2.35"
2016-12-22,516,33,244328000,0.152222222,51.65,3.35,"51.65, 3.35"
2016-12-22,516,34,244328000,1.240555556,51.65,3.45,"51.65, 3.45"
2016-12-22,516,35,244328000,3.259861111,51.65,3.55,"51.65, 3.55"
2016-12-22,516,37,245224000,7.305138889,51.65,3.75,"51.65, 3.75"
2016-12-22,516,38,244786000,3.138611111,51.65,3.85,"51.65, 3.85"
2016-12-22,516,-109,228004700,7.044305556,51.65,-10.85,"51.65, -10.85"
2016-12-22,516,37,245158000,3.465138889,51.65,3.75,"51.65, 3.75"
2016-12-22,516,38,245158000,3.883888889,51.65,3.85,"51.65, 3.85"
